hex,type,flight,r,t,desc,ownOp,year,alt_baro,alt_geom,gs,track,baro_rate,squawk,emergency,category,nav_qnh,nav_altitude_mcp,nav_heading,lat,lon,nic,rc,seen_pos,version,nic_baro,nac_p,nac_v,sil,sil_type,gva,sda,alert,spi,mlat,tisb,messages,seen,rssi,dst,dir,nav_modes,geom_rate,true_heading,calc_track,time,dbFlags
a0205c,adsb_icao,SKW5366 ,N107SY,E75L,EMBRAER ERJ-170-200 (long wing),SKYWEST AIRLINES INC,2014.0,33050,32350.0,452.4,14.99,1920.0,2760.0,none,A3,1013.6,35008.0,,41.910233,-103.849827,8,186,0.364,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],98126207,0.4,-18.3,140.271,21.3,"['autopilot', 'vnav', 'tcas']",,,,1742360650.001,
ad0562,adsb_icao,SWA561  ,N938WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2009.0,24500,24025.0,392.9,77.8,1984.0,3256.0,none,A3,1013.6,35008.0,70.31,40.029059,-103.723547,8,186,0.471,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],142354839,0.3,-13.7,60.901,73.0,,,,,1742360650.001,
a0b7fa,adsb_icao,UAL1338 ,N14520,A21N,,UNITED AIRLINES INC,2024.0,31575,31100.0,451.6,323.28,-2240.0,2557.0,none,A3,1013.6,12000.0,0.0,38.655304,-103.561607,8,186,0.118,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],23671364,0.1,-17.2,93.028,133.9,,,,,1742360650.001,
a3df4a,adsb_icao,FFT1471 ,N349FR,A20N,AIRBUS A-320neo,UMB BANK NA TRUSTEE,2019.0,36000,35850.0,396.7,237.35,64.0,5737.0,none,A3,1012.8,36000.0,,36.648761,-103.272419,8,186,0.031,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],127577122,0.0,-22.6,202.475,155.9,,,,,1742360650.001,
adc5ff,adsb_icao,JBU187  ,N987JT,A321,AIRBUS A-321,JETBLUE AIRWAYS CORP,2017.0,33975,33425.0,413.4,252.4,0.0,3404.0,none,A3,1013.6,34016.0,0.0,39.201782,-103.1455,8,186,0.564,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],247792011,0.1,-24.9,91.389,110.1,,,,,1742360650.001,
a4dd8f,adsb_icao,SWA117  ,N412WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2001.0,34925,34475.0,489.5,110.32,1344.0,3223.0,none,A3,1013.6,40992.0,101.25,39.388092,-103.080537,8,186,0.132,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],126079729,0.1,-21.9,90.875,102.8,,,,,1742360650.001,
a9d3af,adsb_icao,NKS825  ,N732NK,A21N,,ALC A321 52024 LLC,2024.0,36000,35600.0,421.2,251.31,0.0,4117.0,none,A3,1012.8,36000.0,,39.581451,-103.076776,8,186,0.282,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],34270824,0.1,-17.5,88.952,95.5,,,,,1742360650.001,
a2e28f,adsb_icao,SWA1364 ,N285WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2007.0,37000,36500.0,485.1,48.09,0.0,3207.0,none,A3,1013.6,36992.0,42.89,41.45549,-102.961495,8,186,0.118,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],137619828,0.1,-16.9,138.467,41.3,,,,,1742360650.001,
407cd1,adsb_icao,BAW3PB  ,G-XWBL,A35K,AIRBUS A-350-1000,,,37000,36800.0,566.6,35.37,0.0,2652.0,none,A5,1013.6,36992.0,25.31,37.852695,-102.938312,8,186,0.364,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],131373997,0.1,-24.0,148.491,139.1,,,,,1742360650.001,
a23b5c,adsb_icao,N243CF  ,N243CF,F2TH,,2BAR AVIATION LLC,2011.0,40000,40100.0,484.9,354.91,64.0,534.0,none,A2,1013.6,40000.0,,37.030975,-102.867795,8,186,0.031,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],575226,0.0,-23.4,190.835,147.8,"['autopilot', 'althold', 'tcas']",,,,1742360650.001,
aafda1,adsb_icao,UAL1317 ,N807UA,A319,AIRBUS A-319,UNITED AIRLINES INC,1998.0,33000,32675.0,449.3,150.24,-256.0,1434.0,none,A3,1012.8,32992.0,,36.76506,-102.753468,8,186,4.745,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],118606461,0.7,-26.6,207.388,148.7,,,,,1742360650.001,
a06435,adsb_icao,SKW4755 ,N124SY,E75L,EMBRAER ERJ-170-200 (long wing),SKYWEST AIRLINES INC,2014.0,29000,28550.0,410.4,110.25,0.0,3247.0,none,A3,1013.6,29024.0,,39.165096,-102.281128,8,186,0.349,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],107341384,0.3,-19.2,130.243,104.5,"['autopilot', 'vnav', 'tcas']",,,,1742360650.001,
adbaca,adsb_icao,JBU111  ,N984JB,A321,AIRBUS A-321,JETBLUE AIRWAYS CORP,2017.0,36000,35575.0,421.2,265.64,0.0,1737.0,none,A3,1013.6,36000.0,0.0,40.348389,-101.981079,8,186,0.256,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],222896674,0.0,-17.3,143.062,74.2,,,,,1742360650.001,
4b1920,adsb_icao,SWR41G  ,HB-JNK,B77W,BOEING 777-300ER,,,33000,32650.0,545.0,90.42,0.0,7375.0,none,A5,1012.8,32992.0,87.89,37.760289,-101.968052,8,186,20.895,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],82810002,1.9,-26.6,184.761,129.1,,,,,1742360650.001,
aab0ba,adsb_icao,SWA1954 ,N7881A,B737,BOEING 737-700,WELLS FARGO TRUST CO NA TRUSTEE,2008.0,41000,40900.0,503.9,93.41,0.0,3535.0,none,A3,1013.6,40992.0,87.89,39.713947,-101.900024,8,186,0.364,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],130289778,0.3,-24.9,142.702,89.6,,,,,1742360650.001,
a0fd0f,adsb_icao,USC55   ,N163CK,LJ35,LEARJET 35,KALITTA CHARTERS LLC,1978.0,28000,27525.0,435.3,264.07,,6737.0,none,A1,,,,39.838165,-101.899149,9,75,0.132,2.0,0.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],21027281,0.1,-23.7,142.729,86.6,,-640.0,,,1742360650.001,
a8102a,adsb_icao,UAL1792 ,N61898,B739,BOEING 737-900,UNITED AIRLINES INC,2016.0,36000,35550.0,401.7,256.76,64.0,3034.0,none,A3,1013.6,36000.0,248.2,40.577956,-101.849941,8,186,0.118,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],122276700,0.1,-11.8,152.636,69.7,,,,,1742360650.001,
a31a57,adsb_icao,UAL760  ,N29978,B789,BOEING 787-9 Dreamliner,UNITED AIRLINES INC,2020.0,34975,34425.0,548.1,49.22,,1426.0,none,A5,1012.8,35008.0,42.19,42.229723,-101.777919,8,186,0.563,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],64382740,0.3,-16.2,208.672,43.2,"['autopilot', 'vnav', 'lnav', 'tcas']",-64.0,,,1742360650.001,
a3615f,adsb_icao,FFT4855 ,N317FR,A20N,AIRBUS A-320neo,WELLS FARGO TRUST CO NA TRUSTEE,2017.0,37975,37950.0,444.2,311.44,-64.0,,,A3,1012.8,38016.0,,37.652893,-101.754378,8,186,0.031,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],125535924,0.0,-24.5,196.658,128.5,,,,,1742360650.001,
abbce5,adsb_icao,SWA8510 ,N8554X,B738,BOEING 737-800,SOUTHWEST AIRLINES CO,2017.0,32000,31475.0,432.0,257.03,0.0,2626.0,none,A3,1013.6,32000.0,262.27,40.67134,-101.327154,8,186,0.282,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],127873779,0.0,-11.7,177.035,70.4,,,,,1742360650.001,
a03fff,adsb_icao,,N115NN,A321,AIRBUS A-321,AMERICAN AIRLINES INC,2014.0,32025,31700.0,441.9,311.88,0.0,,,A3,,,,37.298401,-101.265895,8,186,36.797,0.0,,8.0,1.0,2.0,perhour,,,0.0,0.0,[],[],116937661,34.0,-27.5,228.184,128.8,,,,,1742360650.001,
a0a80e,adsb_icao,SKW5700 ,N141SY,E75L,EMBRAER ERJ-170-200 (long wing),SKYWEST AIRLINES INC,2015.0,35000,34450.0,479.8,66.8,-128.0,6573.0,none,A3,1013.6,35008.0,,42.197555,-100.809653,8,186,0.131,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],102316207,0.1,-17.6,240.169,50.7,"['autopilot', 'vnav', 'tcas']",,,,1742360650.001,
adf64c,adsb_icao,CSB405  ,N999YV,B762,BOEING 767-200,BANK OF UTAH TRUSTEE,1987.0,37025,36725.0,534.0,89.57,0.0,3211.0,none,A3,1012.8,36992.0,89.3,39.383606,-100.463403,8,186,0.282,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],48329223,0.3,-20.9,210.602,94.4,,,,,1742360650.001,
a76df8,adsb_icao,AAL2402 ,N578UW,A321,AIRBUS A-321,AMERICAN AIRLINES INC,2014.0,34025,33675.0,478.4,321.62,-64.0,2312.0,none,A3,1013.6,34016.0,,38.933075,-100.306728,8,186,0.02,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],123896129,0.0,-22.6,222.786,101.1,,,,,1742360650.001,
a5666e,adsb_icao,UPS809  ,N447UP,B752,BOEING 757-200,WILMINGTON TRUST CO OWNER TRUSTEE,1994.0,35000,34550.0,522.7,84.18,0.0,1407.0,none,A4,1012.8,35008.0,82.97,40.478148,-100.284514,8,186,0.365,2.0,1.0,11.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],36079376,0.2,-9.7,220.57,76.9,"['vnav', 'tcas']",,,,1742360650.001,
a76f67,adsb_icao,UAL1898 ,N57863,B753,BOEING 757-300,UNITED AIRLINES INC,2001.0,37000,36775.0,518.3,88.12,0.0,3262.0,none,A4,1013.6,36992.0,87.19,40.17095,-100.088508,8,186,0.564,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],106237109,0.4,-8.2,227.054,81.9,,,,,1742360650.001,
abb5e6,adsb_icao,SKW5445 ,N85373,E75L,EMBRAER ERJ-170-200 (long wing),UNITED AIRLINES INC,,35000,34575.0,482.5,76.94,64.0,3532.0,none,A3,1013.6,35008.0,,40.602356,-100.03772,8,186,0.564,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],21121225,0.2,-4.0,233.016,75.6,"['autopilot', 'vnav', 'tcas']",,,,1742360650.001,
a6e720,adsb_icao,DAL685  ,N544DN,A21N,AIRBUS A-321neo,DELTA AIR LINES INC,2023.0,38050,37800.0,436.1,251.69,64.0,6223.0,none,A3,1012.8,38016.0,,38.448715,-109.408185,8,186,0.941,2.0,1.0,10.0,1.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],172094498,0.9,-29.5,219.93,250.8,,,,,1742360662.001,
abb1c2,adsb_icao,SWA3255 ,N8524Z,B738,BOEING 737-800,SOUTHWEST AIRLINES CO,2017.0,38000,37700.0,423.5,252.55,0.0,6544.0,none,A3,1013.6,40000.0,246.09,38.528641,-109.057279,8,186,1.814,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],133719386,1.8,-26.2,202.852,250.3,,,,,1742360662.001,
ac04c2,adsb_icao,SKW5875 ,N87364,E75L,EMBRAER ERJ-170-200 (long wing),UNITED AIRLINES INC,2020.0,34000,33300.0,432.9,290.7,0.0,,,A3,1013.6,34016.0,,42.272781,-108.991241,8,186,4.33,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],33231886,3.8,-14.0,236.598,311.3,"['autopilot', 'vnav', 'tcas']",,,,1742360662.001,
aa72f5,adsb_icao,SWA4297 ,N7721E,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2006.0,38000,37650.0,422.8,249.51,0.0,3272.0,none,A3,1013.6,38016.0,241.88,38.77121,-108.423057,8,186,0.011,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],122515299,0.0,-22.0,169.833,251.1,,,,,1742360662.001,
a1b573,adsb_icao,SWA3422 ,N209WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2005.0,40000,39800.0,404.6,255.11,64.0,5620.0,none,A3,1013.6,40000.0,260.86,38.042404,-107.991223,8,186,0.218,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],134005724,0.0,-10.1,173.323,235.0,,,,,1742360662.001,
a45210,adsb_icao,FFT2142 ,N378FR,A20N,AIRBUS A-320neo,BANK OF UTAH TRUSTEE,2021.0,33025,32625.0,464.3,42.38,-64.0,731.0,none,A3,1012.8,32992.0,,37.712247,-107.587857,8,186,0.674,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],137520365,0.0,-22.5,172.089,225.8,,,,,1742360662.001,
ac0c41,adsb_icao,SWA3762 ,N8757L,B38M,BOEING 737 MAX 8,SOUTHWEST AIRLINES CO,2022.0,33050,32575.0,482.0,42.56,-384.0,2611.0,none,A3,1013.6,32992.0,28.12,37.841721,-107.443718,8,186,0.218,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],114613247,0.0,-18.3,161.745,226.0,,,,,1742360662.001,
a97c9a,adsb_icao,FFT1821 ,N710FR,A321,AIRBUS A-321,WILMINGTON TRUST CO TRUSTEE,2016.0,34000,33450.0,422.5,252.51,128.0,4175.0,none,A3,1012.8,34016.0,,38.390488,-107.33964,8,186,0.218,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],111517537,0.2,-18.5,136.206,234.3,,,,,1742360662.001,
a40817,adsb_icao,JTL359  ,N359V,CL60,BOMBARDIER CL-600 Challenger,VALMONT INDUSTRIES INC,1997.0,37000,36350.0,501.4,87.83,,6054.0,none,A5,1013.6,36992.0,71.02,41.540657,-107.288904,8,186,0.808,2.0,1.0,11.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],13849293,0.6,-23.4,150.551,316.7,,64.0,,,1742360662.001,8.0
a51f0f,adsb_icao,SWA4289 ,N429WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2002.0,38000,37925.0,394.4,240.71,128.0,1355.0,none,A3,1013.6,38016.0,232.03,36.510827,-107.190974,8,186,0.096,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],141011021,0.1,-19.1,219.924,208.9,,,,,1742360662.001,
a475a3,adsb_icao,DAL779  ,N387DN,A321,AIRBUS A-321,DELTA AIR LINES INC,2019.0,36050,35900.0,410.6,262.44,0.0,1473.0,none,A3,1013.6,36000.0,0.0,36.577955,-107.122952,8,186,1.005,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],156974750,0.5,-19.1,214.835,208.6,,,,,1742360662.001,
a5ca89,adsb_icao,SWA1313 ,N472WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2004.0,40000,39900.0,402.8,266.44,64.0,7130.0,none,A3,1013.6,40000.0,255.23,37.527374,-106.996492,8,186,1.147,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],121060971,0.2,-27.7,162.754,215.9,,,,,1742360662.001,
a47cd1,adsb_icao,ATN3388 ,N389AZ,B763,BOEING 767-300,CARGO AIRCRAFT MANAGEMENT INC,1995.0,38000,37650.0,423.6,252.98,0.0,6715.0,none,A5,1013.6,38016.0,244.69,38.791306,-106.891599,8,186,0.111,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],67748163,0.1,-23.3,105.12,237.8,,,,,1742360662.001,
a77c11,adsb_icao,UAL800  ,N58101,B752,BOEING 757-200,UNITED AIRLINES INC,1994.0,36000,35450.0,425.3,261.89,0.0,3275.0,none,A4,1013.6,36000.0,253.83,39.752352,-106.864197,8,186,0.242,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],143634097,0.0,-18.6,86.511,271.1,,,,,1742360662.001,
a1ce99,adsb_icao,JBU1723 ,N2151J,A21N,AIRBUS A-321neo,JETBLUE AIRWAYS CORP,2023.0,33950,33625.0,410.5,250.95,-64.0,2604.0,none,A3,1013.6,34016.0,0.0,37.553644,-106.828069,8,186,2.167,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],163255711,0.5,-22.0,156.99,213.9,,,,,1742360662.001,
ab38a1,adsb_icao,DAL656  ,N822DN,B739,BOEING 737-900,DELTA AIR LINES INC,2014.0,34000,33425.0,425.0,275.54,0.0,3142.0,none,A3,1013.6,34016.0,265.78,39.02948,-106.748896,8,186,0.372,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],136164257,0.2,-26.6,92.064,243.0,,,,,1742360662.001,
a752b3,adsb_icao,LXJ571  ,N571FX,CL30,BOMBARDIER BD-100 Challenger 300,FLEXJET LLC,2014.0,42900,43000.0,526.0,65.87,,1623.0,none,A2,1012.8,44992.0,56.25,36.636292,-106.736984,8,186,6.446,2.0,1.0,11.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],407059,6.4,-30.2,203.706,204.4,,384.0,,,1742360662.001,
acd619,adsb_icao,SKW5132 ,N926SW,CRJ2,BOMBARDIER Regional Jet CRJ-200,SKYWEST AIRLINES INC,2002.0,30000,29325.0,456.6,322.65,,3251.0,none,A2,1012.8,30016.0,,42.73526,-106.643663,8,186,0.513,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],87792979,0.5,-1.7,194.759,338.0,,0.0,,,1742360662.001,
a95d32,adsb_icao,NKS108  ,N702NK,A21N,AIRBUS A-321neo,WILMINGTON TRUST CO TRUSTEE,2023.0,36975,36850.0,522.5,72.74,64.0,6754.0,none,A3,1012.8,36992.0,,36.736931,-106.487381,8,186,13.113,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],102210218,9.9,-29.7,193.58,201.9,,,,,1742360662.001,
a28ee7,adsb_icao,SWA4066 ,N264LV,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2007.0,38000,37400.0,438.7,305.54,0.0,1430.0,none,A3,1013.6,38016.0,298.83,42.082123,-106.445347,8,186,0.372,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],126798085,0.2,-17.7,155.393,335.3,,,,,1742360662.001,
abd204,adsb_icao,SWA2380 ,N8606C,B738,BOEING 737-800,UMB BANK NA TRUSTEE,,38000,37775.0,408.7,256.27,0.0,6234.0,none,A3,1013.6,38016.0,248.91,38.116367,-106.337804,8,186,0.161,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],132179579,0.2,-24.7,115.996,213.3,,,,,1742360662.001,
ab741e,adsb_icao,UAL1325 ,N837UA,A319,AIRBUS A-319,UNITED AIRLINES INC,2001.0,35975,35425.0,455.5,307.78,0.0,3542.0,none,A3,1012.8,36000.0,,41.29216,-105.957214,8,186,0.218,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],122886496,0.1,-10.5,103.158,335.0,,,,,1742360662.001,
accb50,adsb_icao,SWA2089 ,N923WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2008.0,32150,31525.0,421.6,263.6,1344.0,1417.0,none,A3,1013.6,40000.0,350.16,39.840271,-105.952387,8,186,0.023,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],121246625,0.0,-14.2,44.799,278.1,,,,,1742360662.001,
adbe91,adsb_icao,JBU988  ,N985JT,A321,AIRBUS A-321,JETBLUE AIRWAYS CORP,2017.0,35000,34775.0,519.5,75.96,128.0,7227.0,none,A3,1013.6,35008.0,0.0,36.161957,-105.930004,8,186,0.001,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],1947136360,0.0,-20.5,219.335,192.0,,,,,1742360662.001,
a19f29,adsb_icao,SWA2643 ,N203WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2005.0,20475,20100.0,359.0,255.15,3584.0,6557.0,none,A3,1013.6,23008.0,253.12,39.764084,-105.29657,8,186,0.023,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],125630684,0.0,-8.4,14.216,276.1,,,,,1742360662.001,
a1be79,adsb_icao,AAY711  ,N211NV,A320,AIRBUS A-320,SUNRISE ASSET MANAGEMENT LLC,2013.0,36000,35825.0,394.9,243.69,0.0,,,A3,1012.8,36000.0,,36.613754,-105.279645,8,186,0.001,2.0,1.0,9.0,1.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],119209606,0.0,-24.1,188.149,184.3,,,,,1742360662.001,
a553ce,adsb_icao,UAL1303 ,N442UA,A320,AIRBUS A-320,UNITED AIRLINES INC,1998.0,25900,25475.0,431.4,308.41,640.0,3226.0,none,A3,1012.8,36000.0,,40.877701,-105.255798,8,186,0.337,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],108604863,0.2,-7.9,69.429,350.0,,,,,1742360662.001,
ad08bd,adsb_icao,SKW5802 ,N939SW,CRJ2,BOMBARDIER Regional Jet CRJ-200,SKYWEST AIRLINES INC,2003.0,27550,27050.0,404.4,330.52,,5110.0,none,A2,1012.8,30016.0,,41.031967,-105.034546,8,186,0.444,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],58945997,0.4,-10.4,77.645,358.5,,576.0,,,1742360662.001,
a808d7,adsb_icao,ATN3453 ,N617AZ,B763,BOEING 767-300,AMAZON.COM SERVICES LLC,2001.0,17100,16725.0,340.4,272.69,3136.0,3233.0,none,A5,1011.2,23008.0,270.0,39.933197,-104.981384,8,186,0.405,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],87182561,0.2,-8.1,11.655,2.0,,,,,1742360662.001,
ad4cf2,adsb_icao,SWA4588 ,N956WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2011.0,38000,37800.0,428.1,258.14,0.0,1707.0,none,A3,1013.6,38016.0,241.17,38.384491,-104.830666,8,186,0.001,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],144719267,0.0,-21.7,81.677,174.7,,,,,1742360662.001,
ac3adf,adsb_icao,SWA1785 ,N8875B,B38M,BOEING 737 MAX 8,SOUTHWEST AIRLINES CO,2023.0,10200,10050.0,306.0,270.37,-512.0,1433.0,none,A3,1010.4,23008.0,260.16,39.930554,-104.807386,8,186,0.023,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],144932564,0.0,-12.0,14.252,36.2,,,,,1742360662.001,
a3689e,adsb_icao,DAL2851 ,N319DU,BCS3,,DELTA AIR LINES INC,2023.0,10025,9850.0,257.4,108.58,,1565.0,none,A3,1012.0,10016.0,80.16,39.539978,-104.783597,8,186,0.242,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],133231230,0.2,-17.0,15.31,141.3,,0.0,,,1742360662.001,
a5aa1c,adsb_icao,SKW5085 ,N464SW,CRJ2,BOMBARDIER Regional Jet CRJ-200,SKYWEST AIRLINES INC,2003.0,18950,18625.0,338.3,348.06,,5177.0,none,A2,1012.8,30016.0,,40.422844,-104.747335,8,186,0.123,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],56365852,0.0,-10.9,42.537,15.1,,1472.0,,,1742360662.001,
a022c4,adsb_icao,DAL2103 ,N108DN,A321,AIRBUS A-321,DELTA AIR LINES INC,2021.0,36000,35450.0,425.5,235.34,-64.0,3630.0,none,A3,1012.8,36000.0,,41.235123,-104.728394,8,186,0.372,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],162734480,0.1,-10.6,90.609,7.5,,,,,1742360662.001,
aded25,adsb_icao,FDX1332 ,N997FD,B752,BOEING 757-200,FEDERAL EXPRESS CORP,,ground,,0.0,,,1440.0,none,A4,,,,38.814159,-104.721426,8,186,2.403,2.0,,9.0,1.0,3.0,perhour,,2.0,,,[],[],30835239,0.3,-8.5,56.928,167.2,,,2.81,,1742360662.001,
a413cb,adsb_icao,XSR362  ,N362AS,E55P,EMBRAER EMB-505 Phenom 300,"EXECUTIVE AIRSHARE LLC, KESSENICH DAVID, KESSENICH COLLEN, GREEN",2016.0,20125,19775.0,377.2,157.72,2368.0,3530.0,none,A2,1012.8,23008.0,149.77,39.222076,-104.704224,8,186,0.39,2.0,1.0,10.0,3.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],29423381,0.1,-16.4,33.76,156.8,,,,,1742360662.001,
a2396e,adsb_icao,SWA3359 ,N242WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2006.0,ground,,0.0,,,1462.0,none,A3,,,,38.799475,-104.703873,8,186,8.158,2.0,,10.0,2.0,3.0,perhour,,2.0,,,[],[],128115620,0.7,-2.3,57.971,166.6,,,0.0,,1742360662.001,
a5ae2f,adsb_icao,SWA706  ,N465WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2004.0,7200,7075.0,157.7,314.74,1664.0,2761.0,none,A3,1011.2,23008.0,234.84,39.890892,-104.703308,8,186,0.242,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],121912211,0.0,-11.0,16.066,55.4,,,,,1742360662.001,
a5ce40,adsb_icao,SWA599  ,N473WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2004.0,ground,,14.2,,,,,A3,,,,39.860435,-104.683959,8,186,26.061,0.0,,8.0,,2.0,perhour,,,,,[],[],113394046,26.1,-14.8,15.896,62.6,,,180.0,,1742360662.001,
ac32f2,adsb_icao,SWA1670 ,N8851Q,B38M,BOEING 737 MAX 8,SOUTHWEST AIRLINES CO,2023.0,ground,,7.2,,,3522.0,none,A3,,,,39.864109,-104.682048,8,186,0.061,2.0,,10.0,2.0,3.0,perhour,,2.0,0.0,0.0,[],[],149645388,0.1,-10.4,16.075,62.1,,,331.88,,1742360662.001,
a742ec,adsb_icao,SWA3438 ,N567WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2002.0,ground,,0.1,,,1447.0,none,A3,,,,39.862879,-104.680771,8,186,20.694,2.0,,10.0,2.0,3.0,perhour,,2.0,0.0,0.0,[],[],135873132,20.7,-15.5,16.093,62.4,,,270.0,,1742360662.001,
abd90c,adsb_icao,SWA1603 ,N8623F,B738,BOEING 737-800,SOUTHWEST AIRLINES CO,2013.0,ground,,0.0,,,5161.0,none,A3,,,,39.86412,-104.680735,8,186,3.351,2.0,,10.0,2.0,3.0,perhour,,2.0,0.0,0.0,[],[],133894450,3.4,-12.0,16.129,62.2,,,270.0,,1742360662.001,
